# ABR CC CHANNEL SSIM
robust_mpc cubic fox 0.9828003537117904
puffer_ttp_static bbr pbs 0.9870361003134797
mpc bbr nbc 0.993751125
mpc bbr abc 0.9803619913232104
puffer_ttp_cl cubic pbs 0.9816156666666667
puffer_ttp_cl cubic univision 0.9825647500000001
mpc bbr cbs 0.9800840909090911
puffer_ttp_cl cubic pbs 0.9810569000000001
puffer_ttp_cl cubic fox 0.9858425555555557
mpc bbr nbc 0.9944375000000001
puffer_ttp_cl cubic abc 0.974737
puffer_ttp_cl cubic nbc 0.99683375
puffer_ttp_cl cubic cbs 0.9841337000000001
mpc bbr fox 0.9837790000000001
mpc bbr pbs 0.9847146874999999
mpc bbr fox 0.9851396071428571
robust_mpc cubic nbc 0.9762455691318328
robust_mpc bbr cbs 0.9712218
robust_mpc bbr nbc 0.9707674166666665
robust_mpc bbr pbs 0.9713927
robust_mpc bbr fox 0.9810237
robust_mpc bbr abc 0.936261111111111
robust_mpc bbr fox 0.9840503749999999
robust_mpc bbr cbs 0.9832099872611465
mpc cubic cbs 0.9853121111111113
mpc cubic nbc 0.975852909090909
pensieve bbr cbs 0.9774526875
pensieve bbr nbc 0.9813618333333333
pensieve bbr abc 0.9749169999999998
robust_mpc cubic cbs 0.9761088999999998
robust_mpc cubic nbc 0.9606786666666667
pensieve cubic abc 0.9535802999999999
robust_mpc cubic abc 0.8268255714285715
robust_mpc cubic fox 0.9689502222222222
robust_mpc cubic nbc 0.8796592000000001
robust_mpc cubic fox 0.981658435897436
pensieve cubic fox 0.9899144
pensieve cubic univision 0.9854824444444444
pensieve cubic pbs 0.9855096999999999
pensieve bbr cbs 0.8496159999999999
pensieve bbr nbc 0.9749137142857143
puffer_ttp_cl bbr nbc 0.9534374
linear_bba cubic nbc 0.9562613529411765
robust_mpc cubic abc 0.9709967999999998
robust_mpc cubic nbc 0.8585826666666667
robust_mpc cubic cbs 0.9742946666666668
robust_mpc cubic nbc 0.9334344285714286
robust_mpc cubic abc 0.8933512222222224
pensieve bbr nbc 0.9766909148936169
robust_mpc cubic fox 0.9742135581395348
mpc bbr cbs 0.9802728333333334
mpc bbr nbc 0.9002996000000001
mpc bbr abc 0.940671
mpc bbr fox 0.9856847173913046
mpc cubic nbc 0.9264202857142856
mpc cubic abc 0.9389406666666668
pensieve cubic cbs 0.9540591111111111
mpc cubic fox 0.9887035714285715
pensieve cubic nbc 0.973103
pensieve cubic abc 0.9853424444444445
mpc cubic univision 0.9835166828103684
pensieve cubic fox 0.9868931
pensieve cubic univision 0.9776859999999999
pensieve cubic pbs 0.9844946666666667
robust_mpc cubic abc 0.9555715999999999
pensieve cubic cbs 0.9827406216216217
robust_mpc cubic nbc 0.8710836666666667
robust_mpc cubic cbs 0.9358211818181819
robust_mpc cubic fox 0.9865943611111112
pensieve cubic cbs 0.9827796788674034
mpc bbr cbs 0.9772216
mpc bbr nbc 0.8196506666666666
mpc bbr abc 0.9685288
mpc bbr fox 0.98938225
mpc bbr univision 0.7990065
mpc bbr pbs 0.9763739999999999
mpc bbr cbs 0.9689399375
puffer_ttp_static bbr cbs 0.9797293125
robust_mpc cubic abc 0.9785667777777777
robust_mpc cubic nbc 0.9408837777777777
robust_mpc cubic cbs 0.9858560000000001
robust_mpc cubic fox 0.9797449683988764
puffer_ttp_static bbr nbc 0.9806587999999999
puffer_ttp_static bbr abc 0.9747944000000001
puffer_ttp_static bbr fox 0.9820977777777777
puffer_ttp_static bbr univision 0.9765535
puffer_ttp_static bbr pbs 0.9771248461538462
mpc cubic cbs 0.9726535000000001
puffer_ttp_static bbr cbs 0.9788908181818182
puffer_ttp_static bbr nbc 0.9790091999999999
puffer_ttp_static bbr abc 0.9729132
puffer_ttp_static bbr fox 0.9806932222222223
mpc cubic nbc 0.9817411666666667
puffer_ttp_static bbr cbs 0.9818110270270272
mpc cubic abc 0.9819875555555555
mpc cubic fox 0.9719048888888889
mpc cubic univision 0.9751695555555556
mpc cubic pbs 0.9796643636363637
puffer_ttp_cl bbr cbs 0.9342083333333333
pensieve cubic abc 0.9822298461538461
mpc cubic fox 0.9768132222222222
puffer_ttp_cl cubic abc 0.95284525
mpc cubic abc 0.9783246666666666
puffer_ttp_cl bbr nbc 0.9706821999999999
puffer_ttp_cl cubic fox 0.962266
puffer_ttp_cl bbr abc 0.95488825
mpc cubic nbc 0.981128
mpc cubic cbs 0.9817655927835051
puffer_ttp_emu bbr cbs 0.9787267777777777
pensieve cubic cbs 0.9641272222222221
pensieve cubic nbc 0.9765591
puffer_ttp_cl cubic pbs 0.973692375
puffer_ttp_cl bbr pbs 0.979772625
puffer_ttp_emu bbr nbc 0.9732032222222222
pensieve cubic abc 0.9832279411764705
pensieve cubic cbs 0.9830543149741826
puffer_ttp_emu bbr abc 0.9757640909090909
puffer_ttp_cl cubic nbc 0.9722162388059701
puffer_ttp_emu bbr fox 0.9454858181818182
puffer_ttp_emu bbr univision 0.9806463636363637
pensieve cubic fox 0.9828677959183674
puffer_ttp_emu bbr pbs 0.9843123333333332
puffer_ttp_emu bbr univision 0.9789192307692306
puffer_ttp_emu bbr cbs 0.9781544999999999
puffer_ttp_cl bbr fox 0.9729120909090909
puffer_ttp_emu bbr nbc 0.9664258484848485
puffer_ttp_cl bbr cbs 0.96839025
mpc bbr cbs 0.97527925
puffer_ttp_cl bbr nbc 0.9326190000000001
puffer_ttp_cl bbr cbs 0.9567332000000001
mpc bbr abc 0.9722387999999998
puffer_ttp_cl bbr abc 0.9281116666666667
mpc bbr fox 0.9829835882352941
pensieve bbr fox 0.9821439045643154
puffer_ttp_cl bbr fox 0.922802
puffer_ttp_cl bbr abc 0.9533636
puffer_ttp_cl bbr nbc 0.981207707070707
puffer_ttp_cl bbr fox 0.966823
mpc bbr pbs 0.9873014398249452
pensieve cubic cbs 0.9646107777777778
pensieve cubic nbc 0.9864082
pensieve cubic abc 0.98686
pensieve cubic fox 0.9842412222222223
pensieve cubic univision 0.980882
pensieve cubic pbs 0.9881069230769229
puffer_ttp_static bbr cbs 0.9813535555555555
puffer_ttp_static bbr abc 0.9857528888888889
puffer_ttp_cl cubic cbs 0.9757975999999999
puffer_ttp_static bbr fox 0.9811881111111111
puffer_ttp_static bbr univision 0.9825774571428572
puffer_ttp_cl cubic abc 0.969299
puffer_ttp_cl cubic fox 0.9772209999999999
pensieve cubic univision 0.9815691379310346
puffer_ttp_cl cubic pbs 0.986955
puffer_ttp_cl cubic cbs 0.9804130000000001
puffer_ttp_cl cubic nbc 0.9855926666666668
mpc cubic pbs 0.9869552911908646
puffer_ttp_cl cubic abc 0.981707
pensieve bbr abc 0.9235052499999999
pensieve bbr cbs 0.9648228750000001
puffer_ttp_static bbr pbs 0.9888394444444444
pensieve bbr nbc 0.95518075
puffer_ttp_static bbr cbs 0.9807306470588235
pensieve bbr abc 0.9495435999999999
pensieve bbr fox 0.9282076113989638
robust_mpc cubic pbs 0.9895763999999999
robust_mpc cubic cbs 0.9520383333333334
puffer_ttp_cl bbr univision 0.9834903636363636
robust_mpc cubic abc 0.97974175
robust_mpc cubic pbs 0.9801666666666667
puffer_ttp_cl bbr nbc 0.9801410909090907
pensieve cubic cbs 0.9838103389830509
mpc bbr cbs 0.98289
robust_mpc cubic nbc 0.9712632111111111
mpc bbr nbc 0.9741025999999999
mpc bbr univision 0.9808016666666667
mpc bbr fox 0.9813620103256554
mpc cubic cbs 0.9759796666666668
mpc cubic abc 0.9833399603960395
pensieve cubic abc 0.9824417951807228
robust_mpc cubic nbc 0.9659167504258944
pensieve cubic nbc 0.982937359223301
pensieve bbr nbc 0.985773625
pensieve bbr cbs 0.9818697692307693
pensieve cubic cbs 0.9846668333333333
robust_mpc bbr cbs 0.9824168499999999
pensieve cubic abc 0.9821088888888888
pensieve cubic fox 0.9805336666666666
linear_bba cubic cbs 0.9787684117647059
pensieve cubic pbs 0.9805095714285715
pensieve cubic fox 0.975714
linear_bba cubic nbc 0.9824385000000001
pensieve cubic abc 0.9836436666666667
pensieve cubic nbc 0.9847712666666666
puffer_ttp_static bbr cbs 0.9781769166666666
linear_bba cubic fox 0.9600460588235293
puffer_ttp_static bbr abc 0.9811480000000001
pensieve cubic cbs 0.9844335000000001
puffer_ttp_static bbr nbc 0.9829332178121974
linear_bba cubic cbs 0.9573668571428572
linear_bba cubic univision 0.9572087999999999
linear_bba cubic pbs 0.9829816666666668
mpc cubic nbc 0.9829909925650557
mpc cubic cbs 0.9841512727272727
mpc cubic abc 0.9747786666666668
mpc cubic fox 0.9521235
mpc cubic univision 0.97472825
mpc cubic pbs 0.9883076875000001
mpc bbr cbs 0.985106
mpc bbr nbc 0.97996775
mpc bbr abc 0.9809037333333334
robust_mpc cubic cbs 0.9773957
robust_mpc cubic univision 0.9729295432098763
mpc bbr fox 0.9820521654501219
puffer_ttp_emu bbr cbs 0.9783424545454544
puffer_ttp_emu bbr pbs 0.9853156666666667
pensieve cubic abc 0.9238713333333334
puffer_ttp_emu bbr univision 0.979241
puffer_ttp_emu bbr fox 0.9954415
pensieve bbr cbs 0.9584334999999999
pensieve cubic nbc 0.954615618729097
pensieve bbr univision 0.9842810000000001
puffer_ttp_emu bbr abc 0.9758370000000001
pensieve bbr nbc 0.9798329680851063
puffer_ttp_emu bbr nbc 0.9680195
puffer_ttp_emu bbr cbs 0.9785451818181818
puffer_ttp_emu bbr fox 0.9858455
puffer_ttp_emu bbr univision 0.983103
puffer_ttp_emu bbr pbs 0.9842179999999999
puffer_ttp_emu bbr univision 0.9739416666666667
puffer_ttp_emu bbr pbs 0.9785254929577464
mpc bbr cbs 0.9772557272727272
mpc bbr nbc 0.9812157999999999
mpc bbr abc 0.9854980833333333
mpc bbr pbs 0.9805201818181818
mpc bbr abc 0.982556188888889
puffer_ttp_emu bbr cbs 0.9783445
puffer_ttp_emu bbr nbc 0.98435
puffer_ttp_emu bbr abc 0.9560336666666668
puffer_ttp_emu bbr fox 0.9689276666666666
puffer_ttp_emu bbr univision 0.973779
puffer_ttp_emu bbr pbs 0.9885656666666667
puffer_ttp_emu bbr nbc 0.9792587999999999
puffer_ttp_emu bbr pbs 0.9849649246088195
mpc bbr nbc 0.984258111111111
mpc bbr cbs 0.9828520769230769
mpc bbr nbc 0.9833113313609468
robust_mpc cubic cbs 0.9809982222222222
robust_mpc cubic nbc 0.9539159200000001
robust_mpc cubic abc 0.97052075
robust_mpc cubic fox 0.8853864285714286
robust_mpc cubic univision 0.954038375
robust_mpc cubic pbs 0.9841883448275862
puffer_ttp_cl cubic cbs 0.9608708125000001
linear_bba bbr nbc 0.9431986517571885
puffer_ttp_cl cubic fox 0.9723073333333333
puffer_ttp_cl cubic pbs 0.9808536666666666
puffer_ttp_cl cubic univision 0.9629645
mpc cubic univision 0.9190285
robust_mpc cubic cbs 0.9246057333333334
robust_mpc bbr cbs 0.945897909090909
robust_mpc cubic nbc 0.9775898000000002
robust_mpc cubic abc 0.9135521111111112
robust_mpc cubic fox 0.9065908181818181
robust_mpc cubic univision 0.960045625
robust_mpc bbr nbc 0.9668161811023622
robust_mpc cubic pbs 0.9820061111111111
mpc cubic pbs 0.9879395497185741
puffer_ttp_cl bbr cbs 0.951982
puffer_ttp_cl bbr nbc 0.9820738976377952
mpc bbr cbs 0.9745397692307691
mpc bbr nbc 0.985256090909091
mpc bbr abc 0.9779130000000001
mpc bbr fox 0.9839451515151516
puffer_ttp_emu bbr cbs 0.9763587500000002
puffer_ttp_emu bbr nbc 0.9784990044742728
robust_mpc bbr abc 0.9505934285714287
robust_mpc bbr fox 0.9115265853658537
puffer_ttp_cl bbr fox 0.9856404444444444
puffer_ttp_cl bbr cbs 0.9840634545454545
robust_mpc cubic cbs 0.9588189000000001
robust_mpc cubic nbc 0.9741284583333334
robust_mpc cubic univision 0.9858963076923076
robust_mpc cubic abc 0.9784715333333334
robust_mpc cubic cbs 0.98025925
linear_bba cubic cbs 0.981658181818182
robust_mpc cubic nbc 0.9629704444444447
puffer_ttp_static bbr cbs 0.9780243636363637
mpc cubic cbs 0.9842969090909091
pensieve bbr cbs 0.9793677000000001
robust_mpc cubic abc 0.9804721648351648
puffer_ttp_static bbr cbs 0.9819665833333334
linear_bba cubic cbs 0.9827014999999999
mpc bbr cbs 0.9856020000000001
puffer_ttp_emu bbr cbs 0.9776352727272727
robust_mpc bbr cbs 0.9828943000000001
linear_bba bbr cbs 0.9817099413793104
puffer_ttp_cl cubic cbs 0.982823375
mpc bbr cbs 0.9846858260869564
linear_bba cubic cbs 0.9686228333333332
mpc cubic cbs 0.9746396
linear_bba bbr cbs 0.9664485
puffer_ttp_static bbr cbs 0.9802426969696969
robust_mpc cubic nbc 0.9828705624999999
puffer_ttp_cl cubic fox 0.946219
linear_bba cubic cbs 0.9699604285714285
puffer_ttp_cl cubic nbc 0.9739732905405405
linear_bba cubic cbs 0.966107
pensieve bbr cbs 0.9798558888888889
mpc bbr cbs 0.9800810999999999
puffer_ttp_static bbr cbs 0.9804562847222221
linear_bba bbr cbs 0.9559933846153847
robust_mpc cubic cbs 0.9696646
pensieve cubic cbs 0.9686362000000001
mpc bbr cbs 0.9645553
linear_bba cubic cbs 0.9497971999999999
puffer_ttp_cl cubic cbs 0.9802207967479676
pensieve bbr cbs 0.9634392000000002
mpc bbr cbs 0.9701473333333333
mpc bbr cbs 0.9704217999999999
robust_mpc cubic cbs 0.9661439166666668
puffer_ttp_cl cubic cbs 0.9715748999999999
puffer_ttp_static bbr cbs 0.9803371999999999
robust_mpc cubic nbc 0.9867739090909091
puffer_ttp_emu bbr cbs 0.9755715
robust_mpc bbr cbs 0.9800504
robust_mpc cubic abc 0.975729892857143
puffer_ttp_emu bbr cbs 0.9805787777777779
puffer_ttp_static bbr cbs 0.9814226666666666
puffer_ttp_cl cubic cbs 0.9811015555555556
mpc bbr cbs 0.9787852222222223
linear_bba cubic cbs 0.9681716666666667
robust_mpc cubic cbs 0.9725492222222223
puffer_ttp_emu bbr cbs 0.9689468888888888
puffer_ttp_emu bbr cbs 0.9619095
mpc bbr cbs 0.9695223333333333
linear_bba cubic cbs 0.9620724444444444
linear_bba cubic cbs 0.9601186666666668
linear_bba cubic cbs 0.9532307777777778
linear_bba cubic cbs 0.956938888888889
robust_mpc cubic fox 0.9751086385542167
mpc bbr cbs 0.974653
mpc cubic cbs 0.969079888888889
mpc bbr nbc 0.9809825
puffer_ttp_emu bbr nbc 0.9705003333333333
mpc bbr abc 0.9787597000000001
puffer_ttp_emu bbr cbs 0.9663461111111111
mpc bbr pbs 0.9826450624999999
robust_mpc bbr cbs 0.9705344444444444
robust_mpc bbr cbs 0.9712384444444445
puffer_ttp_emu bbr abc 0.9584242666666668
linear_bba cubic cbs 0.9568152222222222
robust_mpc cubic cbs 0.9692267777777777
linear_bba bbr cbs 0.9615589999999999
robust_mpc cubic cbs 0.978581111111111
puffer_ttp_static bbr cbs 0.9848785
puffer_ttp_emu bbr fox 0.8377245999999999
puffer_ttp_cl cubic cbs 0.983790111111111
robust_mpc bbr cbs 0.9819196666666667
puffer_ttp_emu bbr univision 0.9099295
pensieve bbr cbs 0.9786672222222221
linear_bba cubic cbs 0.9675359999999998
puffer_ttp_static bbr cbs 0.9753227777777779
puffer_ttp_emu bbr pbs 0.9820827692307692
puffer_ttp_static bbr cbs 0.975359
puffer_ttp_cl cubic cbs 0.9763462222222221
pensieve cubic cbs 0.9805181111111112
robust_mpc cubic cbs 0.9791667777777779
puffer_ttp_emu bbr cbs 0.9749129
mpc bbr cbs 0.9824476000000001
linear_bba bbr cbs 0.9725196666666667
puffer_ttp_static bbr cbs 0.9805405555555554
pensieve cubic cbs 0.9822355555555554
puffer_ttp_static bbr cbs 0.9842191
robust_mpc bbr cbs 0.9828334444444445
pensieve bbr cbs 0.9826568
puffer_ttp_static bbr cbs 0.9861863333333333
mpc bbr cbs 0.9821120000000001
mpc cubic cbs 0.981249448275862
mpc bbr cbs 0.980184090909091
mpc bbr nbc 0.9829611111111112
mpc bbr abc 0.98247825
mpc bbr fox 0.9690668333333333
mpc bbr univision 0.9809584444444445
mpc bbr pbs 0.9845221000000001
robust_mpc cubic cbs 0.9114957142857143
robust_mpc cubic nbc 0.9835256363636364
puffer_ttp_cl cubic cbs 0.981891681818182
puffer_ttp_cl cubic cbs 0.9812017286778397
puffer_ttp_cl cubic cbs 0.9815528974358977
puffer_ttp_cl cubic fox 0.9831558960224613
puffer_ttp_cl cubic nbc 0.9808369068010075
puffer_ttp_cl cubic pbs 0.9870815418181819
puffer_ttp_cl cubic cbs 0.9834947055702918
puffer_ttp_cl cubic cbs 0.9793684280834737
puffer_ttp_cl cubic abc 0.9823764537244992
puffer_ttp_cl bbr nbc 0.9804862062691803
puffer_ttp_cl cubic cbs 0.9851243091603054
puffer_ttp_cl cubic nbc 0.9809343823326432
puffer_ttp_cl bbr nbc 0.9801774196612391
puffer_ttp_cl bbr cbs 0.9840144675527758
puffer_ttp_cl cubic pbs 0.9851519043706648
puffer_ttp_cl bbr nbc 0.9811389828431373
puffer_ttp_cl cubic cbs 0.9797137878787878
puffer_ttp_cl bbr fox 0.9831732294070298
puffer_ttp_cl bbr univision 0.9848031643835619
puffer_ttp_static bbr cbs 0.9801375454545455
puffer_ttp_cl cubic nbc 0.9806200416292302
linear_bba cubic cbs 0.9817002777777777
puffer_ttp_cl cubic pbs 0.985154669086358
linear_bba cubic pbs 0.9859319939759037
puffer_ttp_static bbr fox 0.9822628804433887
puffer_ttp_cl cubic nbc 0.9507804799691834
puffer_ttp_cl bbr nbc 0.9758293571428571
linear_bba bbr fox 0.9824069587534373
puffer_ttp_cl cubic fox 0.9839074302228412
robust_mpc cubic cbs 0.9754257
pensieve cubic nbc 0.9808283861911987
robust_mpc cubic pbs 0.9845742006645141
puffer_ttp_emu bbr cbs 0.9794413846153847
puffer_ttp_cl cubic pbs 0.9872670839552239
puffer_ttp_cl cubic cbs 0.9812942286829671
puffer_ttp_cl bbr cbs 0.9812890131004366
mpc bbr cbs 0.9714996923076922
pensieve bbr cbs 0.9793303333333332
puffer_ttp_cl cubic nbc 0.9812597931034484
pensieve bbr nbc 0.9851185
pensieve bbr abc 0.9833637142857143
puffer_ttp_cl cubic abc 0.9844842780082987
pensieve bbr fox 0.9821650357142857
pensieve bbr pbs 0.987342347826087
pensieve bbr cbs 0.9801221818181819
robust_mpc bbr cbs 0.9816047049180329
puffer_ttp_cl bbr cbs 0.947516
puffer_ttp_cl bbr nbc 0.9812265789473683
puffer_ttp_cl bbr pbs 0.9878476363636363
puffer_ttp_cl bbr cbs 0.9863132222222222
puffer_ttp_cl bbr nbc 0.97920935
linear_bba bbr abc 0.9821407500000001
puffer_ttp_cl bbr abc 0.9803436666666667
puffer_ttp_cl bbr fox 0.9675052105263158
puffer_ttp_cl bbr pbs 0.9852954670136231
puffer_ttp_cl bbr pbs 0.9888235499999999
puffer_ttp_cl bbr cbs 0.9852064615384616
puffer_ttp_cl bbr nbc 0.9825477499999998
puffer_ttp_emu bbr fox 0.9827078571428571
puffer_ttp_cl cubic univision 0.9867297142857143
puffer_ttp_cl cubic fox 0.9819686666666665
mpc cubic pbs 0.9863548333333334
mpc cubic pbs 0.9869006295264625
puffer_ttp_cl cubic nbc 0.9861172
puffer_ttp_cl cubic abc 0.9786849999999999
puffer_ttp_cl cubic fox 0.9865822499999999
puffer_ttp_cl cubic univision 0.980814
robust_mpc bbr nbc 0.9797515432692308
puffer_ttp_cl cubic pbs 0.9798986666666667
puffer_ttp_cl cubic nbc 0.9833883854166666
puffer_ttp_cl bbr cbs 0.9764156800000002
pensieve cubic cbs 0.9678713333333333
pensieve cubic nbc 0.9807103317152103
puffer_ttp_cl bbr univision 0.975352
puffer_ttp_cl bbr abc 0.9815712352941176
puffer_ttp_cl bbr pbs 0.9833661333333333
puffer_ttp_cl bbr fox 0.9631018235294116
puffer_ttp_cl bbr pbs 0.9823223076923077
puffer_ttp_cl bbr cbs 0.9631827692307693
puffer_ttp_cl bbr abc 0.9812713256494694
puffer_ttp_static bbr cbs 0.9967233
puffer_ttp_static bbr abc 0.979930304964539
puffer_ttp_cl cubic cbs 0.99769525
puffer_ttp_cl cubic abc 0.9812809302325582
puffer_ttp_cl cubic fox 0.9791689375000001
puffer_ttp_cl cubic nbc 0.9803330000000001
puffer_ttp_cl cubic cbs 0.997932
puffer_ttp_cl cubic abc 0.9844639999999999
puffer_ttp_cl cubic fox 0.9815168
puffer_ttp_cl cubic univision 0.9779024999999999
puffer_ttp_cl cubic pbs 0.9864924444444445
puffer_ttp_cl cubic cbs 0.9323790000000001
puffer_ttp_cl cubic nbc 0.9746977272727272
puffer_ttp_cl cubic abc 0.9643643333333335
puffer_ttp_cl cubic fox 0.9316213333333333
puffer_ttp_cl cubic univision 0.9526703333333334
puffer_ttp_cl cubic pbs 0.956871
puffer_ttp_cl cubic nbc 0.9617895714285716
puffer_ttp_cl cubic abc 0.9816335714285714
puffer_ttp_cl cubic cbs 0.9870375
puffer_ttp_cl cubic fox 0.9595956666666666
puffer_ttp_cl cubic cbs 0.965667
puffer_ttp_cl cubic fox 0.9830002228571428
robust_mpc bbr abc 0.9615537999999999
robust_mpc bbr fox 0.9787579800000001
robust_mpc bbr univision 0.9789666363636365
robust_mpc bbr pbs 0.9710034631578948
puffer_ttp_cl bbr cbs 0.966455
puffer_ttp_cl cubic cbs 0.966364
puffer_ttp_cl cubic nbc 0.8885895
puffer_ttp_cl cubic abc 0.9726840270270272
puffer_ttp_cl cubic fox 0.9248535
puffer_ttp_cl cubic univision 0.9514199999999999
puffer_ttp_cl cubic pbs 0.9406015
puffer_ttp_cl cubic univision 0.950047
puffer_ttp_cl cubic pbs 0.9494766666666666
puffer_ttp_cl cubic univision 0.9767775999999999
puffer_ttp_emu bbr nbc 0.9758532484662578
linear_bba cubic cbs 0.9254285714285715
linear_bba cubic nbc 0.9285899999999999
linear_bba cubic abc 0.9743719999999999
linear_bba cubic fox 0.9551342857142858
linear_bba cubic univision 0.8999225000000001
linear_bba cubic pbs 0.9795806666666667
linear_bba bbr pbs 0.9702887272727271
linear_bba bbr cbs 0.9336338
linear_bba bbr nbc 0.9819146539509537
puffer_ttp_cl bbr cbs 0.9781505
mpc cubic cbs 0.9749561538461541
mpc cubic pbs 0.9858365952380952
puffer_ttp_cl bbr cbs 0.9949027500000001
puffer_ttp_cl bbr nbc 0.9785486250000001
puffer_ttp_cl bbr abc 0.9816149999999999
puffer_ttp_cl bbr fox 0.979615875
puffer_ttp_cl bbr nbc 0.9736629000000001
puffer_ttp_cl bbr abc 0.9771912666666668
mpc bbr cbs 0.9274433999999999
mpc bbr nbc 0.9804016386701663
mpc cubic nbc 0.94192825
mpc cubic cbs 0.84975425
mpc cubic nbc 0.8984663333333334
mpc cubic abc 0.9044807500000001
mpc cubic fox 0.9720220833333334
mpc cubic pbs 0.9865430000000001
robust_mpc cubic nbc 0.9724085714285715
mpc cubic cbs 0.94485025
mpc cubic nbc 0.980056013029316
pensieve cubic cbs 0.9999948571428571
linear_bba bbr cbs 0.9999950000000001
linear_bba bbr fox 0.9782814999999999
pensieve cubic nbc 0.9489989152542374
linear_bba bbr abc 0.9815722410394266
pensieve cubic pbs 0.973845513888889
puffer_ttp_cl cubic cbs 0.9801760752089137
pensieve cubic univision 0.9478406956521738
linear_bba cubic cbs 0.9553579999999998
linear_bba cubic nbc 0.9773938000000001
pensieve cubic fox 0.946011559322034
mpc cubic abc 0.9837290000000001
mpc cubic cbs 0.99165275
mpc cubic nbc 0.9699595
mpc cubic fox 0.9533758333333334
mpc cubic pbs 0.9918936666666666
linear_bba cubic univision 0.9689060769230768
mpc cubic nbc 0.9816391250000001
linear_bba cubic abc 0.9696007272727273
linear_bba cubic univision 0.9709478888888889
linear_bba cubic fox 0.9825862033898306
puffer_ttp_cl cubic cbs 0.9887693846153849
pensieve cubic abc 0.9405668181818182
pensieve cubic nbc 0.9474946778523491
puffer_ttp_cl cubic pbs 0.9864033333333334
puffer_ttp_cl cubic fox 0.9801868
puffer_ttp_cl cubic abc 0.9761034545454547
pensieve bbr abc 0.9811556153846155
pensieve bbr nbc 0.9914138888888888
pensieve bbr cbs 0.9753808125
pensieve bbr pbs 0.9895844374999999
linear_bba bbr cbs 0.9413317272727272
linear_bba cubic cbs 0.9048182307692307
linear_bba bbr nbc 0.9352703333333334
pensieve bbr fox 0.9839066521739133
linear_bba bbr abc 0.9654542857142857
robust_mpc bbr fox 0.9755632105263156
linear_bba bbr fox 0.9670512857142857
linear_bba bbr univision 0.9322715
linear_bba bbr pbs 0.9882984809160307
robust_mpc bbr univision 0.9762678888888888
robust_mpc bbr pbs 0.9880812666666666
robust_mpc bbr cbs 0.979528
robust_mpc bbr nbc 0.9838281041666667
pensieve cubic cbs 0.976974
pensieve bbr cbs 0.9739473333333332
pensieve bbr nbc 0.9900430190476192
linear_bba cubic nbc 0.9902546101694916
mpc cubic cbs 0.9657575
robust_mpc bbr pbs 0.976772
robust_mpc bbr univision 0.9798842857142857
pensieve bbr abc 0.978252
robust_mpc bbr fox 0.957252
robust_mpc bbr abc 0.9656678333333333
pensieve bbr cbs 0.9777034
robust_mpc bbr cbs 0.9503286666666667
robust_mpc bbr nbc 0.9798833333333334
robust_mpc bbr fox 0.9845142000000001
robust_mpc bbr abc 0.9451640833333333
robust_mpc bbr fox 0.9811566666666667
robust_mpc bbr univision 0.9676358333333334
robust_mpc bbr pbs 0.9138490833333335
pensieve cubic cbs 0.9793842000000001
pensieve cubic nbc 0.98439
pensieve cubic abc 0.9780340000000001
pensieve cubic fox 0.9866992222222222
robust_mpc bbr nbc 0.9792081061224489
pensieve cubic pbs 0.9840336007326008
puffer_ttp_cl cubic nbc 0.9801525
puffer_ttp_cl cubic abc 0.9787541999999998
puffer_ttp_cl cubic fox 0.9804722727272726
puffer_ttp_cl cubic pbs 0.9699225
puffer_ttp_cl cubic cbs 0.9783839999999999
robust_mpc bbr fox 0.9334827499999999
robust_mpc bbr univision 0.860827857142857
robust_mpc bbr pbs 0.961798090909091
robust_mpc bbr cbs 0.9772705714285715
robust_mpc bbr nbc 0.9738028333333334
robust_mpc bbr abc 0.9742795434782608
pensieve cubic cbs 0.9766479473684209
pensieve cubic nbc 0.9793986443548387
robust_mpc bbr fox 0.9829887500000001
robust_mpc bbr nbc 0.9706485714285715
robust_mpc bbr fox 0.9807916792452831
pensieve bbr cbs 0.929223
pensieve bbr nbc 0.992009
pensieve bbr abc 0.9833896
pensieve bbr fox 0.9848610000000001
robust_mpc bbr cbs 0.971677
robust_mpc bbr nbc 0.9509655000000001
robust_mpc bbr abc 0.9642775
robust_mpc bbr fox 0.9840182222222222
robust_mpc bbr nbc 0.9785533068181819
mpc cubic cbs 0.9380018
mpc cubic nbc 0.9574806666666666
mpc cubic abc 0.9655788571428572
mpc cubic fox 0.9774684
linear_bba bbr cbs 0.9571775
mpc cubic univision 0.9466338571428572
linear_bba bbr nbc 0.9717325000000001
mpc cubic pbs 0.9822304666666667
mpc bbr cbs 0.9693187272727272
mpc bbr nbc 0.9517415
mpc bbr abc 0.9741904
mpc bbr fox 0.9789163636363637
mpc bbr univision 0.9768092500000001
mpc bbr pbs 0.985392125
mpc bbr fox 0.9856331896551724
linear_bba bbr univision 0.9468294285714285
linear_bba bbr pbs 0.9817123333333334
linear_bba bbr abc 0.9815669893111639
puffer_ttp_cl cubic cbs 0.9595647272727272
mpc bbr univision 0.9774951666666666
puffer_ttp_cl cubic nbc 0.9460468181818182
mpc bbr pbs 0.9858641212121211
puffer_ttp_cl cubic abc 0.9660256326530613
mpc cubic pbs 0.9863006987577639
robust_mpc bbr abc 0.9788866086956522
puffer_ttp_emu bbr cbs 0.9730158888888888
puffer_ttp_emu bbr nbc 0.983811875
puffer_ttp_emu bbr abc 0.9704185714285715
