# ABR CC PLAY REBUFFER
linear_bba cubic 463.5 0.0
puffer_ttp_static cubic 16.329 0.0
mpc cubic 54.049 0.3999999999999999
puffer_ttp_static cubic 23.249 0.0
mpc bbr 523.015 0.0
linear_bba cubic 99.597 0.0
robust_mpc bbr 35.04 0.0
puffer_ttp_static cubic 4242.532 24.516
puffer_ttp_static bbr 5.401 0.0
puffer_ttp_static cubic 13.21 0.0
puffer_ttp_static bbr 206.449 0.45
mpc bbr 7.081 0.0
mpc bbr 257.004 0.0
mpc cubic 5.804 0.0
puffer_ttp_static cubic 184.411 0.0
mpc bbr 34.55 0.0
puffer_ttp_static bbr 5.05 0.0
mpc cubic 41.77 0.0
puffer_ttp_static bbr 615.734 0.0
mpc bbr 1083.267 0.0
pensieve bbr 166.448 0.0
mpc bbr 4164.639 0.0
puffer_ttp_static cubic 4158.53 9.904
linear_bba bbr 99.45 0.0
linear_bba cubic 923.638 0.0
mpc cubic 13.392 0.0
puffer_ttp_static bbr 9.006 0.0
puffer_ttp_static cubic 5.346 0.0
robust_mpc bbr 76.634 0.0
puffer_ttp_static bbr 82.245 0.0
puffer_ttp_static cubic 45.431 0.0
pensieve bbr 49.418 0.0
linear_bba bbr 18.246 0.0
puffer_ttp_static bbr 7.502 0.0
robust_mpc cubic 17.55 0.0
puffer_ttp_static bbr 126.159 0.0
puffer_ttp_static bbr 14.816 0.0
linear_bba bbr 202.906 50.804
linear_bba bbr 160.217 0.0
robust_mpc cubic 887.768 0.0
puffer_ttp_static bbr 7.353 0.0
puffer_ttp_static cubic 19.631 0.0
pensieve bbr 7.528 0.0
puffer_ttp_static bbr 94.569 0.0
pensieve bbr 1719.17 0.0
puffer_ttp_static cubic 50.14 0.0
puffer_ttp_static cubic 33.673 0.0
pensieve bbr 23.204 0.0
linear_bba cubic 830.24 0.0
puffer_ttp_static cubic 1230.527 0.0
mpc cubic 59.948 34.451
linear_bba bbr 17.3 0.0
linear_bba cubic 757.957 0.0
pensieve cubic 7.753 0.0
puffer_ttp_static cubic 174.148 0.0
robust_mpc bbr 434.597 0.0
robust_mpc bbr 7.03 0.0
linear_bba bbr 565.543 0.0
puffer_ttp_static bbr 832.088 0.0
pensieve cubic 133.277 0.0
puffer_ttp_static cubic 47.52 0.0
puffer_ttp_static cubic 679.385 0.0
linear_bba bbr 754.927 0.0
puffer_ttp_static cubic 54.552 0.0
linear_bba cubic 1041.281 0.8500000000000001
puffer_ttp_static bbr 699.143 0.0
pensieve cubic 797.335 0.0
pensieve cubic 14.982 0.0
robust_mpc bbr 90.375 0.0
pensieve bbr 5.035 0.0
puffer_ttp_static cubic 1658.665 2.776
pensieve bbr 775.289 0.0
pensieve bbr 7.345 0.0
puffer_ttp_static cubic 5.115 0.0
robust_mpc bbr 26.41 0.0
pensieve cubic 5.9 0.0
puffer_ttp_static cubic 3746.947 0.0
mpc cubic 6.746 0.0
pensieve cubic 57.995 0.0
pensieve cubic 694.41 0.0
pensieve bbr 25.739 0.0
puffer_ttp_static bbr 5.25 0.0
puffer_ttp_static bbr 6.206 0.0
puffer_ttp_static cubic 18.578 0.0
pensieve cubic 732.802 44.344
puffer_ttp_static bbr 7.906 0.0
puffer_ttp_static cubic 1081.342 7.478
robust_mpc bbr 495.379 0.0
puffer_ttp_static bbr 8.599 0.0
pensieve bbr 5.251 0.0
puffer_ttp_static cubic 80.634 0.0
puffer_ttp_static bbr 1974.187 0.0
pensieve bbr 5.297 0.0
puffer_ttp_static cubic 161.916 43.445
mpc bbr 53.7 0.0
linear_bba bbr 728.887 0.0
pensieve bbr 32.874 0.0
mpc bbr 704.136 10.242999999999999
pensieve cubic 260.693 0.0
puffer_ttp_static bbr 450.869 0.0
puffer_ttp_static bbr 627.118 0.0
mpc cubic 44.369 3.749
pensieve cubic 268.849 0.0
puffer_ttp_static cubic 183.767 0.0
mpc bbr 23.114 0.0
pensieve cubic 619.155 10.504999999999999
pensieve bbr 24.245 0.0
puffer_ttp_static cubic 5.642 0.0
robust_mpc cubic 929.053 0.0
pensieve bbr 36.249 0.0
puffer_ttp_static cubic 10.612 0.0
robust_mpc cubic 595.388 29.675
pensieve bbr 752.524 0.0
puffer_ttp_static cubic 146.544 0.0
puffer_ttp_static cubic 345.55 0.0
pensieve cubic 3863.217 6.45
puffer_ttp_static bbr 627.092 0.0
pensieve bbr 473.811 0.0
mpc cubic 812.404 420.26099999999997
robust_mpc cubic 12.399 0.0
linear_bba bbr 257.84 0.0
linear_bba cubic 3850.065 0.0
robust_mpc bbr 607.81 0.0
puffer_ttp_static bbr 6.05 0.0
robust_mpc cubic 17.349 0.0
robust_mpc cubic 654.728 0.0
puffer_ttp_static bbr 839.638 0.0
mpc cubic 6.199 0.0
pensieve bbr 5.755 0.0
mpc cubic 605.252 0.0
robust_mpc cubic 1465.827 0.0
pensieve bbr 598.138 0.0
linear_bba cubic 2495.059 5.0969999999999995
robust_mpc cubic 115.445 0.0
puffer_ttp_static cubic 355.101 2.199
robust_mpc cubic 765.349 0.0
robust_mpc bbr 657.04 0.0
robust_mpc bbr 1207.768 0.0
linear_bba bbr 9.123 0.0
puffer_ttp_static bbr 580.782 0.0
linear_bba cubic 913.475 0.0
linear_bba bbr 6.099 0.0
pensieve cubic 69.272 0.0
linear_bba bbr 38.532 0.0
mpc bbr 469.586 0.0
robust_mpc bbr 82.391 4.404
pensieve cubic 1263.035 171.318
robust_mpc cubic 754.039 0.0
pensieve cubic 170.244 0.0
mpc bbr 1656.043 7.106
puffer_ttp_static bbr 421.76 0.0
mpc bbr 7.315 0.0
puffer_ttp_static cubic 1223.22 19.348
mpc bbr 593.317 0.0
puffer_ttp_static bbr 135.046 0.38399999999999995
mpc bbr 460.789 0.0
puffer_ttp_static cubic 1906.349 0.0
puffer_ttp_static cubic 65.288 0.0
linear_bba bbr 33.561 0.0
puffer_ttp_static cubic 1210.3 0.0
robust_mpc bbr 32.126 0.0
robust_mpc bbr 351.814 0.0
pensieve bbr 176.48 0.0
robust_mpc cubic 476.256 50.451
linear_bba bbr 8.675 0.0
robust_mpc bbr 328.336 0.0
linear_bba bbr 11.163 0.0
linear_bba bbr 3621.357 0.0
robust_mpc bbr 3606.083 0.0
robust_mpc cubic 51.716 0.0
robust_mpc cubic 740.332 0.351
puffer_ttp_static bbr 432.234 0.0
puffer_ttp_static bbr 3571.757 62.318
robust_mpc bbr 35.147 0.0
pensieve bbr 136.844 0.0
pensieve bbr 7.955 0.0
puffer_ttp_static bbr 445.559 0.0
pensieve bbr 391.6 0.0
linear_bba cubic 28.048 0.0
linear_bba bbr 309.753 0.0
puffer_ttp_static cubic 289.648 0.0
mpc cubic 84.841 0.0
linear_bba cubic 39.951 0.0
mpc bbr 3521.661 9.947000000000001
linear_bba cubic 423.338 0.0
puffer_ttp_static cubic 281.259 0.0
linear_bba bbr 44.77 0.0
pensieve bbr 134.206 0.0
linear_bba cubic 27.15 0.0
linear_bba bbr 198.495 0.0
linear_bba bbr 157.957 0.0
linear_bba cubic 271.903 0.0
robust_mpc cubic 45.987 0.0
robust_mpc cubic 190.881 0.0
puffer_ttp_static cubic 21.787 0.0
linear_bba cubic 82.778 0.0
robust_mpc bbr 124.31 0.0
puffer_ttp_static cubic 35.898 0.0
mpc cubic 30.791 0.0
puffer_ttp_static cubic 1159.706 0.0
pensieve bbr 3417.445 0.0
puffer_ttp_static cubic 162.742 34.362
puffer_ttp_static bbr 308.133 0.0
robust_mpc cubic 41.359 0.0
robust_mpc bbr 6.388 0.0
robust_mpc bbr 298.455 0.0
puffer_ttp_static cubic 6.501 0.0
robust_mpc cubic 6.247 0.0
linear_bba cubic 258.599 112.102
mpc cubic 640.158 0.0
robust_mpc cubic 230.6 0.0
puffer_ttp_static cubic 123.205 0.0
puffer_ttp_static cubic 98.882 0.0
pensieve bbr 139.163 0.0
puffer_ttp_static bbr 13.194 0.0
linear_bba bbr 58.993 0.0
puffer_ttp_static cubic 5.85 0.0
puffer_ttp_static cubic 35.795 0.0
pensieve bbr 383.92 0.0
puffer_ttp_static bbr 92.838 0.0
puffer_ttp_static cubic 332.642 0.0
pensieve bbr 9.052 0.0
pensieve bbr 24.162 0.0
mpc cubic 230.103 0.0
robust_mpc bbr 12.051 0.0
mpc bbr 3311.113 0.0
puffer_ttp_static bbr 8.103 0.0
linear_bba bbr 140.565 0.0
mpc cubic 3307.998 39.903
linear_bba bbr 325.767 0.0
robust_mpc bbr 1609.206 0.0
mpc bbr 410.223 0.0
robust_mpc bbr 11.002 0.0
puffer_ttp_static cubic 5.035 0.0
pensieve bbr 512.656 0.0
puffer_ttp_static bbr 5.895 0.0
robust_mpc bbr 151.304 0.0
pensieve bbr 5.42 0.0
pensieve cubic 3291.637 0.0
robust_mpc cubic 238.045 0.0
puffer_ttp_static bbr 6.301 0.0
puffer_ttp_static cubic 3288.348 29.801000000000002
puffer_ttp_static cubic 3288.676 13.351
pensieve bbr 112.417 10.379000000000001
puffer_ttp_static bbr 102.122 0.0
robust_mpc cubic 1567.509 4.205
robust_mpc bbr 870.927 95.851
mpc cubic 157.408 0.0
mpc bbr 7.351 0.0
linear_bba bbr 14.813 0.0
linear_bba bbr 333.755 0.0
puffer_ttp_static cubic 6.75 0.0
mpc bbr 35.811 0.0
mpc bbr 568.905 0.0
robust_mpc bbr 1693.904 19.505
puffer_ttp_static cubic 3261.317 8.553
puffer_ttp_static cubic 10.9 0.0
puffer_ttp_static bbr 3257.799 31.633
robust_mpc cubic 3258.178 0.0
robust_mpc bbr 113.847 0.0
robust_mpc bbr 106.784 0.0
linear_bba bbr 53.799 0.0
mpc cubic 967.401 0.0
puffer_ttp_static cubic 788.948 5.735
linear_bba cubic 3238.172 0.0
linear_bba cubic 3235.795 0.0
linear_bba bbr 5.951 0.0
puffer_ttp_static cubic 64.331 0.0
puffer_ttp_static bbr 71.54 0.0
robust_mpc cubic 3232.35 0.0
robust_mpc bbr 3231.277 0.0
robust_mpc cubic 65.832 0.0
linear_bba bbr 13.519 0.0
linear_bba cubic 31.788 0.0
linear_bba bbr 21.599 0.0
pensieve bbr 55.502 0.0
puffer_ttp_static bbr 9.162 0.0
linear_bba bbr 278.101 0.0
robust_mpc bbr 11.295 0.0
puffer_ttp_static cubic 71.499 0.0
linear_bba bbr 92.954 0.0
pensieve bbr 238.801 0.0
mpc cubic 10.949 0.0
mpc bbr 127.396 0.0
linear_bba bbr 3025.802 0.0
robust_mpc cubic 3207.349 0.0
robust_mpc bbr 6.252 0.0
puffer_ttp_static bbr 2077.371 0.0
robust_mpc cubic 26.254 0.0
linear_bba bbr 12.851 0.0
mpc cubic 942.278 0.0
pensieve cubic 1197.168 0.0
linear_bba cubic 8.849 0.0
robust_mpc bbr 3194.095 0.0
puffer_ttp_static bbr 32.851 0.0
robust_mpc bbr 6.825 0.0
mpc cubic 3191.112 18.142
linear_bba bbr 134.238 0.0
robust_mpc bbr 33.859 0.0
mpc bbr 924.618 0.0
mpc bbr 3109.027 0.0
mpc cubic 731.811 0.0
linear_bba bbr 268.355 0.0
puffer_ttp_static bbr 6.445 0.0
robust_mpc cubic 110.186 0.0
linear_bba cubic 50.182 0.0
linear_bba cubic 3171.126 63.14999999999999
robust_mpc cubic 3171.496 0.0
mpc cubic 6.45 0.0
pensieve bbr 11.525 0.0
puffer_ttp_static bbr 143.348 0.0
puffer_ttp_static cubic 3168.746 0.0
linear_bba bbr 2600.139 25.699
robust_mpc cubic 88.213 0.0
robust_mpc bbr 3164.807 0.0
pensieve bbr 9.511 0.0
linear_bba cubic 3162.539 27.954
pensieve bbr 6.589 0.0
robust_mpc bbr 671.703 0.0
mpc cubic 3155.346 25.813000000000002
mpc cubic 163.203 0.0
robust_mpc bbr 5.363 0.0
puffer_ttp_static cubic 115.519 0.0
pensieve bbr 1803.053 0.0
puffer_ttp_static cubic 710.254 1.399
puffer_ttp_static cubic 3145.366 0.0
puffer_ttp_static bbr 3145.199 0.0
robust_mpc bbr 18.799 0.0
linear_bba bbr 76.455 0.0
robust_mpc bbr 6.149 0.0
pensieve bbr 2601.229 0.0
robust_mpc bbr 6.304 0.0
robust_mpc bbr 11.492 0.0
mpc bbr 242.216 0.0
mpc cubic 3129.952 28.326999999999998
robust_mpc bbr 34.955 0.0
robust_mpc bbr 3126.086 0.0
robust_mpc bbr 206.904 0.0
puffer_ttp_static bbr 41.061 0.0
robust_mpc cubic 40.099 0.0
linear_bba bbr 73.409 0.0
linear_bba cubic 192.36 0.15
pensieve bbr 3109.361 0.0
pensieve cubic 84.955 0.0
puffer_ttp_static bbr 330.082 0.0
linear_bba bbr 3107.263 0.0
robust_mpc bbr 43.281 0.0
mpc bbr 863.396 0.0
puffer_ttp_static bbr 3098.563 0.0
linear_bba cubic 3098.27 0.0
mpc bbr 3096.884 52.948
mpc cubic 1966.596 0.0
robust_mpc cubic 3094.425 12.101999999999999
robust_mpc bbr 126.547 0.0
puffer_ttp_static bbr 50.955 0.0
linear_bba bbr 3089.955 0.0
linear_bba bbr 184.007 0.0
mpc cubic 13.222 0.0
puffer_ttp_static bbr 190.193 0.0
mpc cubic 66.592 0.0
linear_bba bbr 3070.714 0.0
puffer_ttp_static cubic 146.396 0.0
puffer_ttp_static bbr 34.288 0.0
mpc cubic 1690.671 11.253
mpc bbr 12.552 0.0
linear_bba bbr 64.303 0.0
robust_mpc cubic 26.338 0.0
puffer_ttp_static bbr 7.163 0.0
linear_bba bbr 46.291 0.0
robust_mpc cubic 8.346 0.0
puffer_ttp_static cubic 11.734 0.0
pensieve bbr 25.394 0.19499999999999984
linear_bba bbr 41.34 0.0
pensieve cubic 450.796 0.0
mpc bbr 19.447 0.0
mpc bbr 9.064 0.0
robust_mpc cubic 11.703 0.0
pensieve bbr 51.133 0.0
robust_mpc cubic 3029.409 66.812
mpc bbr 3030.869 0.0
robust_mpc cubic 3023.294 3.047
robust_mpc cubic 98.903 0.0
robust_mpc bbr 44.909 0.0
puffer_ttp_static bbr 608.797 0.0
robust_mpc cubic 757.256 198.33700000000002
pensieve cubic 293.273 0.0
puffer_ttp_static cubic 15.49 0.0
linear_bba bbr 3011.995 0.0
pensieve bbr 23.35 0.0
pensieve bbr 23.502 0.0
mpc cubic 43.99 0.0
linear_bba bbr 95.372 0.0
puffer_ttp_static bbr 6.849 0.0
puffer_ttp_static cubic 69.998 0.0
linear_bba bbr 58.199 0.0
linear_bba cubic 200.913 0.0
linear_bba bbr 120.89 0.0
mpc cubic 23.483 0.0
puffer_ttp_static bbr 84.529 0.0
puffer_ttp_static bbr 2985.619 0.0
puffer_ttp_static cubic 53.746 0.0
mpc bbr 270.012 0.0
linear_bba cubic 115.338 0.0
pensieve bbr 5.099 0.0
pensieve bbr 6.644 0.0
pensieve bbr 2972.521 0.0
robust_mpc bbr 921.565 0.0
mpc cubic 1854.047 0.0
pensieve bbr 31.245 0.0
mpc cubic 1031.491 8.598
mpc cubic 37.334 0.0
pensieve bbr 40.529 0.0
robust_mpc cubic 5.249 0.0
robust_mpc bbr 18.104 0.0
robust_mpc cubic 755.317 0.0
puffer_ttp_static cubic 2950.228 94.30900000000001
puffer_ttp_static bbr 1242.632 0.0
robust_mpc cubic 127.464 0.0
linear_bba bbr 8.104 0.0
robust_mpc bbr 223.563 0.0
pensieve bbr 372.947 0.0
pensieve bbr 14.848 0.0
linear_bba bbr 6.344 0.0
linear_bba bbr 475.953 0.0
pensieve bbr 121.829 0.0
mpc bbr 2927.075 0.0
linear_bba bbr 845.419 0.0
puffer_ttp_static cubic 12.15 0.0
linear_bba cubic 294.099 0.0
pensieve cubic 499.324 0.0
puffer_ttp_static cubic 2913.719 0.0
linear_bba bbr 216.786 0.0
pensieve bbr 5.148 0.0
linear_bba bbr 19.309 0.0
pensieve bbr 24.128 0.0
linear_bba cubic 2902.634 17.552
robust_mpc bbr 395.372 0.0
puffer_ttp_static bbr 5.005 0.0
linear_bba bbr 2894.821 0.0
pensieve cubic 2892.109 228.303
puffer_ttp_static bbr 2890.843 80.21600000000001
pensieve bbr 56.021 0.0
pensieve cubic 510.133 18.375
linear_bba bbr 74.587 0.0
pensieve bbr 250.181 0.0
pensieve bbr 15.902 0.0
mpc cubic 2875.622 5.4959999999999996
pensieve cubic 2873.783 337.519
pensieve cubic 26.537 0.0
pensieve bbr 157.21 0.0
linear_bba cubic 5.858 0.0
linear_bba bbr 8.097 0.0
pensieve bbr 82.741 0.0
linear_bba cubic 2858.665 10.947000000000001
linear_bba cubic 11.951 0.0
linear_bba bbr 277.145 0.0
puffer_ttp_static cubic 2822.983 5.604
robust_mpc cubic 2846.982 0.0
linear_bba cubic 14.648 0.0
puffer_ttp_static cubic 5.331 0.0
robust_mpc cubic 141.251 0.0
linear_bba bbr 2827.479 0.0
pensieve bbr 33.199 0.0
robust_mpc cubic 50.35 0.0
puffer_ttp_static bbr 1110.544 0.0
linear_bba bbr 295.043 0.0
pensieve cubic 32.666 0.0
pensieve cubic 2806.975 238.923
pensieve bbr 41.667 0.0
pensieve bbr 6.349 0.0
linear_bba cubic 31.166 0.0
puffer_ttp_static cubic 96.794 0.0
robust_mpc cubic 2291.995 0.0
robust_mpc cubic 1564.158 0.0
pensieve bbr 9.649 0.0
pensieve bbr 146.401 0.0
mpc cubic 1794.904 43.035
pensieve bbr 5.772 0.0
pensieve bbr 276.609 0.0
linear_bba bbr 2762.654 0.0
linear_bba cubic 767.477 0.0
puffer_ttp_static cubic 37.128 0.0
pensieve bbr 2760.798 29.291
robust_mpc bbr 33.038 0.0
mpc bbr 54.847 0.0
robust_mpc bbr 238.211 0.0
robust_mpc cubic 1435.709 0.0
pensieve cubic 16.1 0.0
mpc cubic 13.198 0.0
mpc cubic 12.14 0.0
pensieve bbr 61.79 0.0
pensieve cubic 49.214 0.0
mpc cubic 22.794 0.0
puffer_ttp_static cubic 69.149 0.0
pensieve cubic 409.877 2.101
mpc cubic 15.037 0.0
mpc bbr 814.561 0.0
robust_mpc bbr 17.847 0.0
mpc bbr 26.897 0.0
pensieve cubic 424.662 0.0
mpc bbr 512.759 0.0
mpc cubic 2692.882 8.056999999999999
pensieve cubic 353.575 0.0
puffer_ttp_static bbr 2683.513 0.0
pensieve bbr 48.333 0.0
mpc bbr 64.18 0.0
robust_mpc bbr 60.399 0.0
pensieve cubic 2678.538 28.752000000000002
robust_mpc bbr 158.391 0.0
mpc bbr 20.334 0.0
robust_mpc cubic 2659.794 0.3500000000000001
puffer_ttp_static cubic 2654.043 16.081999999999997
pensieve bbr 371.504 0.0
mpc bbr 122.535 0.0
puffer_ttp_static cubic 7.853 0.0
linear_bba cubic 2629.013 0.0
mpc bbr 760.5 15.414000000000001
mpc cubic 8.849 0.0
pensieve cubic 5.404 0.0
pensieve cubic 1727.004 8.128
robust_mpc bbr 1559.928 0.0
pensieve cubic 413.181 0.0
mpc cubic 38.707 0.0
linear_bba bbr 2264.483 0.0
mpc cubic 2578.348 4.6739999999999995
linear_bba bbr 88.896 0.0
robust_mpc bbr 2573.606 0.0
robust_mpc cubic 13.398 0.0
pensieve bbr 637.982 33.753
linear_bba bbr 197.049 0.0
mpc bbr 51.393 0.0
pensieve cubic 269.35 0.0
puffer_ttp_static cubic 2550.569 8.210999999999999
robust_mpc cubic 7.302 0.0
mpc cubic 7.088 0.0
robust_mpc cubic 58.302 0.0
mpc cubic 6.092 0.0
pensieve cubic 2529.696 16.146
robust_mpc cubic 773.846 0.0
pensieve cubic 361.629 0.0
linear_bba bbr 128.328 0.0
puffer_ttp_static bbr 2508.732 0.0
robust_mpc bbr 75.996 0.0
linear_bba bbr 2506.18 0.0
robust_mpc bbr 440.502 0.0
mpc bbr 335.897 0.0
mpc cubic 2489.724 0.0
linear_bba bbr 29.453 0.0
robust_mpc bbr 36.649 0.0
pensieve bbr 12.338 0.0
robust_mpc cubic 2476.55 0.0
pensieve bbr 1094.925 74.42399999999999
robust_mpc cubic 233.309 0.0
puffer_ttp_static cubic 2458.161 13.383000000000001
linear_bba bbr 122.296 0.0
mpc cubic 314.238 35.230999999999995
linear_bba bbr 43.217 0.0
linear_bba bbr 10.152 0.0
puffer_ttp_static cubic 2074.4 47.757000000000005
robust_mpc bbr 2440.166 0.0
linear_bba bbr 234.745 0.0
puffer_ttp_static bbr 326.002 0.0
puffer_ttp_static bbr 546.137 0.05100000000000002
mpc cubic 308.59 20.696
puffer_ttp_static bbr 11.402 0.0
puffer_ttp_static bbr 8.7 0.0
pensieve bbr 13.676 0.0
pensieve bbr 2408.11 0.0
robust_mpc bbr 426.132 51.847
puffer_ttp_static bbr 13.671 0.0
robust_mpc bbr 5.138 0.0
puffer_ttp_static bbr 8.297 0.0
robust_mpc bbr 236.114 0.0
pensieve bbr 593.588 0.0
puffer_ttp_static bbr 8.498 0.0
puffer_ttp_static bbr 5.203 0.0
linear_bba bbr 133.506 0.0
robust_mpc bbr 2385.025 0.0
puffer_ttp_static bbr 57.602 0.0
puffer_ttp_static bbr 14.772 0.0
puffer_ttp_static cubic 605.791 0.0
robust_mpc bbr 39.398 0.0
robust_mpc bbr 50.647 0.0
puffer_ttp_static bbr 1337.909 0.0
puffer_ttp_static bbr 11.993 0.0
linear_bba bbr 2362.929 0.0
pensieve cubic 235.713 0.0
puffer_ttp_static bbr 13.412 0.0
linear_bba cubic 44.72 0.0
robust_mpc bbr 1608.513 0.0
puffer_ttp_static cubic 40.849 0.0
robust_mpc cubic 8.549 0.0
linear_bba bbr 197.245 0.0
puffer_ttp_static bbr 21.604 0.0
pensieve cubic 84.824 0.0
mpc bbr 2318.457 0.0
pensieve bbr 11.737 0.0
puffer_ttp_static bbr 2309.345 0.0
pensieve cubic 2292.788 15.636000000000003
linear_bba bbr 8.15 0.0
robust_mpc cubic 85.528 0.0
puffer_ttp_static bbr 633.394 0.0
linear_bba bbr 2299.623 0.0
linear_bba bbr 20.513 0.0
robust_mpc cubic 83.107 0.0
robust_mpc cubic 2296.862 13.399
puffer_ttp_static cubic 10.203 0.0
puffer_ttp_static bbr 31.801 0.0
puffer_ttp_static cubic 123.405 0.0
linear_bba bbr 32.452 0.0
pensieve cubic 7.172 0.0
puffer_ttp_static cubic 629.803 2.0210000000000004
puffer_ttp_static cubic 2261.355 9.202000000000002
puffer_ttp_static bbr 127.371 0.0
mpc bbr 13.424 0.0
robust_mpc cubic 1953.907 429.738
puffer_ttp_static bbr 2256.0 15.647999999999998
puffer_ttp_static bbr 13.459 0.0
puffer_ttp_static cubic 2249.558 0.911
mpc bbr 582.026 0.0
robust_mpc bbr 2239.451 0.649
mpc cubic 2237.64 2.8960000000000004
robust_mpc cubic 66.248 0.0
puffer_ttp_static bbr 32.632 0.0
linear_bba bbr 38.115 0.0
pensieve bbr 267.147 0.0
robust_mpc bbr 657.266 0.0
mpc cubic 5.499 0.0
mpc bbr 9.545 0.0
robust_mpc cubic 29.2 0.0
pensieve bbr 1454.732 0.0
mpc bbr 327.858 0.0
pensieve cubic 2194.753 143.708
robust_mpc cubic 5.601 0.0
puffer_ttp_static bbr 2188.299 7.05
mpc bbr 144.946 0.0
linear_bba bbr 2184.219 0.0
robust_mpc bbr 2184.434 0.0
robust_mpc cubic 5.401 0.0
mpc bbr 420.768 0.0
mpc cubic 710.261 0.0
puffer_ttp_static cubic 2162.342 20.901
pensieve cubic 55.351 0.0
pensieve bbr 1129.495 0.0
linear_bba bbr 288.095 0.0
puffer_ttp_static bbr 2144.906 0.0
linear_bba bbr 393.893 0.0
mpc cubic 2129.27 1.3370000000000002
puffer_ttp_static bbr 5.14 0.0
pensieve bbr 12.647 0.0
puffer_ttp_static bbr 2116.611 23.054000000000002
mpc cubic 11.756 0.0
puffer_ttp_static bbr 2109.655 0.0
pensieve bbr 94.259 5.661
linear_bba bbr 681.327 0.0
mpc bbr 41.281 15.499
mpc cubic 150.72 2.074
puffer_ttp_static bbr 46.99 0.0
mpc cubic 167.646 0.0
mpc bbr 37.441 0.0
pensieve bbr 330.952 127.288
pensieve cubic 54.102 0.0
pensieve bbr 8.255 0.0
pensieve bbr 2076.501 0.0
puffer_ttp_static bbr 2074.168 0.0
pensieve cubic 48.903 0.0
puffer_ttp_static cubic 13.957 0.0
linear_bba bbr 2039.249 0.0
pensieve bbr 20.914 0.0
robust_mpc bbr 519.497 0.0
linear_bba cubic 2058.266 10.686
puffer_ttp_static cubic 132.901 0.0
puffer_ttp_static cubic 1606.648 2.1630000000000003
pensieve cubic 22.999 0.0
mpc bbr 1065.363 0.0
linear_bba bbr 2041.103 0.0
puffer_ttp_static cubic 35.599 0.0
mpc cubic 2037.321 40.204
pensieve cubic 900.917 0.0
pensieve bbr 2025.213 326.721
puffer_ttp_static bbr 41.157 0.0
mpc bbr 93.523 0.0
pensieve cubic 553.294 17.798000000000002
pensieve cubic 729.792 0.0
robust_mpc bbr 276.61 0.0
mpc bbr 98.31 0.0
mpc bbr 272.65 6.998
robust_mpc bbr 5.824 0.0
puffer_ttp_static bbr 1975.422 13.268
pensieve cubic 1973.537 0.0
mpc bbr 1970.065 18.75
robust_mpc bbr 622.658 100.013
puffer_ttp_static bbr 36.934 0.0
puffer_ttp_static bbr 1957.204 0.0
linear_bba bbr 769.89 0.0
pensieve cubic 69.901 0.0
pensieve cubic 94.483 4.25
mpc cubic 1347.807 0.0
robust_mpc bbr 11.842 0.0
pensieve cubic 1934.192 59.980000000000004
mpc bbr 1930.509 0.0
pensieve cubic 1928.147 146.851
pensieve bbr 215.742 0.0
robust_mpc bbr 1913.531 0.0
puffer_ttp_static cubic 45.5 0.0
mpc bbr 6.556 0.0
mpc bbr 197.7 0.0
mpc cubic 1893.14 6.768
robust_mpc bbr 132.102 0.0
mpc cubic 470.653 3.768
pensieve cubic 1569.731 0.0
puffer_ttp_static cubic 271.524 1.214
pensieve bbr 199.673 14.608
robust_mpc cubic 184.349 0.0
pensieve bbr 330.338 0.0
mpc cubic 23.142 0.0
puffer_ttp_static cubic 1826.532 0.179
mpc cubic 219.058 0.0
robust_mpc bbr 217.053 0.0
linear_bba cubic 72.966 0.0
puffer_ttp_static cubic 1815.461 1.054
mpc cubic 357.572 20.753
linear_bba cubic 274.643 0.0
robust_mpc bbr 16.395 0.0
pensieve bbr 1803.771 0.0
pensieve bbr 11.227 0.0
puffer_ttp_static cubic 1797.922 0.10400000000000001
linear_bba cubic 1793.715 273.971
robust_mpc cubic 1790.53 0.0
robust_mpc bbr 1786.29 10.013
puffer_ttp_static cubic 113.999 0.0
pensieve cubic 1242.54 51.196000000000005
mpc cubic 648.358 0.554
mpc bbr 451.024 0.0
puffer_ttp_static bbr 1103.191 0.0
puffer_ttp_static cubic 1750.303 8.903
puffer_ttp_static cubic 27.816 0.0
pensieve cubic 577.34 50.375
mpc bbr 123.55 0.0
linear_bba bbr 282.244 0.0
linear_bba cubic 1717.851 0.0
puffer_ttp_static bbr 1157.346 0.0
robust_mpc cubic 769.915 280.664
mpc bbr 1696.539 0.0
pensieve bbr 1693.679 13.998999999999999
robust_mpc cubic 12.207 0.0
pensieve cubic 1693.29 42.027
robust_mpc cubic 8.17 0.0
puffer_ttp_static bbr 715.033 0.0
puffer_ttp_static bbr 5.948 0.0
mpc bbr 687.646 0.0
mpc cubic 1653.588 2.742
mpc cubic 43.391 0.0
puffer_ttp_static bbr 1149.992 8.001000000000001
robust_mpc cubic 662.702 17.806
linear_bba cubic 251.21 6.2490000000000006
robust_mpc bbr 1637.396 0.0
robust_mpc bbr 24.326 0.0
robust_mpc cubic 145.516 0.0
robust_mpc bbr 1607.762 0.0
puffer_ttp_static cubic 9.906 0.0
robust_mpc bbr 667.397 0.0
mpc cubic 1598.265 0.0
puffer_ttp_static cubic 1594.999 3.73
pensieve cubic 26.202 0.0
pensieve cubic 6.785 0.0
pensieve cubic 21.631 11.148000000000001
robust_mpc bbr 45.148 0.0
